Link
https://www.viva.co.id/berita/nasional/1336121-pemerintah-bersiap-batasi-pergerakan-orang-jika-kasus-covid-19-tinggi
https://www.viva.co.id/berita/nasional/1336114-fpi-berubah-jadi-front-persatuan-islam-ini-kata-mahfud-md
https://www.viva.co.id/berita/nasional/1336111-satgas-covid-19-target-tingkat-kesembuhan-pasien-100-persen
https://www.viva.co.id/berita/nasional/1336109-puluhan-satpol-pp-makassar-positif-covid-19-diperkirakan-bertambah
https://www.viva.co.id/berita/nasional/1336106-kedatangan-wna-di-bandara-soetta-masih-tinggi-meski-ada-larangan-masuk
https://www.viva.co.id/berita/nasional/1336100-pemerintah-tempuh-berbagai-cara-demi-jamin-pasokan-vaksin-covid-19
https://www.viva.co.id/berita/dunia/1336099-who-izinkan-vaksin-buatan-biontech-pfizer-prancis-percepat-vaksinasi
https://www.viva.co.id/berita/nasional/1643647-eks-hakim-agung-ungkap-alasan-jessica-wongso-tetap-divonis-bersalah-walau-buktinya-diragukan
https://www.viva.co.id/trending/1643713-hotman-paris-bongkar-satu-satunya-cara-bebaskan-jessica-wongso-dari-kasus-sianida
https://www.viva.co.id/militer/militer-dunia/1643680-puluhan-tentara-tewas-kapal-selam-nuklir-china-hilang-di-laut-kuning
https://www.viva.co.id/bola/liga-indonesia/1643640-skuad-ganas-timnas-indonesia-di-kualifikasi-piala-dunia-9-orang-main-di-luar-negeri
https://www.viva.co.id/trending/1643749-tegas-ahli-forensik-bantah-wayan-mirna-meninggal-gegara-racun-sianida
https://www.100kpj.com/mobil/20563-harga-honda-hr-v-naik-makin-mahal-gimana-yaris-cross-xforce-dan-grand-vitara
https://www.sahijab.com/tips/8415-meningkatkan-kualitas-hidup-5-tips-untuk-menjadi-orang-yang-lebih-bersyukur
https://www.intipseleb.com/lokal/84624-dewi-gita-pernah-telponan-dengan-selingkuhan-armand-anaknya-bereaksi-tak-terduga
https://jagodangdut.intipseleb.com/artikel/38877-potret-cantik-bebizie-di-london-fashion-week-2023
https://www.viva.co.id/berita/dunia/1336332-apa-sebenarnya-rencana-iran-naikkan-pengayaan-uranium
https://www.viva.co.id/berita/nasional/1336331-3-perundung-bocah-di-karo-paksa-videokan-kakak-mandi-ditangkap
https://www.viva.co.id/berita/dunia/1336326-pesta-tahun-baru-ilegal-ribuan-orang-picu-bentrok-dengan-polisi
https://www.viva.co.id/berita/bisnis/1336323-pengrajin-tempe-tahu-mogok-produksi-minta-harga-kedelai-distabilkan
https://www.viva.co.id/berita/nasional/1336321-survei-81-7-persen-responden-siap-divaksin-covid-19
https://www.viva.co.id/berita/dunia/1336307-manusia-serigala-hebohkan-malam-tahun-baru-di-pakistan
https://www.viva.co.id/berita/nasional/1336308-rahayu-keponakan-prabowo-dukung-pembubaran-ormas-intoleran
https://www.viva.co.id/berita/nasional/1336306-banten-diguncang-840-kali-gempa-sepanjang-2020
https://www.viva.co.id/berita/nasional/1336301-libur-nataru-berakhir-100-ribu-lebih-kendaraan-masuk-jakarta
https://www.viva.co.id/berita/nasional/1336300-gubernur-jatim-khofifah-umumkan-positif-covid-19
https://www.viva.co.id/berita/bisnis/1336297-uu-cipta-kerja-beri-harapan-pulihnya-ekonomi-ri-di-tahun-baru
https://www.viva.co.id/berita/dunia/1336295-vietnam-catat-kasus-pertama-varian-baru-covid-19
https://www.viva.co.id/berita/kriminal/1336293-polisi-selidiki-dugaan-bocah-dapat-perundungan-3-pemuda
https://www.viva.co.id/berita/bisnis/1336290-erick-thohir-bbm-jakarta-bali-rp1-1-juta-mobil-listrik-rp200-ribu
https://www.viva.co.id/berita/nasional/1336284-update-covid-19-nasional-sembuh-lebih-banyak-dari-kasus-positif
https://www.viva.co.id/berita/dunia/1336276-kasus-positif-covid-19-di-amerika-serikat-lampaui-20-juta-orang
https://www.viva.co.id/berita/kriminal/1336275-buronan-kakap-kasus-penipuan-belasan-miliar-ditangkap
https://www.viva.co.id/berita/metro/1336272-pengendara-tewas-ini-penampakan-motor-usai-kecelakaan-tabrak-pembatas
https://www.viva.co.id/berita/metro/1336270-seorang-warga-jagakarsa-tewas-tertimpa-bangunan-saat-kerja-bakti
https://www.viva.co.id/berita/nasional/1336269-menkes-sebut-butuh-3-5-tahun-untuk-rampungkan-vaksinasi-covid-19
https://www.viva.co.id/berita/metro/1336263-2021-pemprov-dki-jakarta-putuskan-siswa-tetap-belajar-dari-rumah
https://www.viva.co.id/berita/metro/1336262-dituduh-terima-suap-bandar-miras-kepala-satpol-pp-depok-lapor-polisi
https://www.viva.co.id/berita/kriminal/1336255-heboh-cabai-rawit-dicat-merah-pelaku-untung-100-persen
https://www.viva.co.id/berita/nasional/1336249-13-wna-masuk-lewat-bandara-soetta-langsung-dikarantina
https://www.viva.co.id/berita/nasional/1336245-tanggul-sungai-gelis-kudus-jebol-warga-mengungsi
https://www.viva.co.id/berita/nasional/1643647-eks-hakim-agung-ungkap-alasan-jessica-wongso-tetap-divonis-bersalah-walau-buktinya-diragukan
https://www.viva.co.id/trending/1643713-hotman-paris-bongkar-satu-satunya-cara-bebaskan-jessica-wongso-dari-kasus-sianida
https://www.viva.co.id/militer/militer-dunia/1643680-puluhan-tentara-tewas-kapal-selam-nuklir-china-hilang-di-laut-kuning
https://www.viva.co.id/bola/liga-indonesia/1643640-skuad-ganas-timnas-indonesia-di-kualifikasi-piala-dunia-9-orang-main-di-luar-negeri
https://www.viva.co.id/trending/1643749-tegas-ahli-forensik-bantah-wayan-mirna-meninggal-gegara-racun-sianida
https://www.100kpj.com/mobil/20563-harga-honda-hr-v-naik-makin-mahal-gimana-yaris-cross-xforce-dan-grand-vitara
https://www.sahijab.com/tips/8415-meningkatkan-kualitas-hidup-5-tips-untuk-menjadi-orang-yang-lebih-bersyukur
https://www.intipseleb.com/lokal/84624-dewi-gita-pernah-telponan-dengan-selingkuhan-armand-anaknya-bereaksi-tak-terduga
https://jagodangdut.intipseleb.com/artikel/38877-potret-cantik-bebizie-di-london-fashion-week-2023
https://www.viva.co.id/berita/nasional/1336489-isu-drone-china-di-selat-malaka-anggota-dpr-kemlu-perlu-protes-keras
https://www.viva.co.id/berita/nasional/1336482-kakorlantas-arus-balik-libur-nataru-lancar-tak-ada-kejadian-menonjol
https://www.viva.co.id/berita/metro/1336479-puncak-arus-balik-nataru-volume-lalin-menuju-jakarta-naik-8-persen
https://www.viva.co.id/berita/nasional/1336477-anies-perpanjang-psbb-transisi-di-dki-hingga-17-januari-2021
https://www.viva.co.id/berita/nasional/1336475-tengok-rencana-pengawalan-sidang-praperadilan-habib-rizieq
https://www.viva.co.id/berita/nasional/1336472-jokowi-resmi-teken-pp-hukuman-kebiri-untuk-predator-seksual-anak
https://www.viva.co.id/berita/nasional/1336466-puncak-arus-balik-malam-ini-80-ribu-penumpang-padati-soetta
https://www.viva.co.id/berita/nasional/1336462-tempat-penampungan-pengungsi-lrm-rohingya-di-medan-terbakar
https://www.viva.co.id/berita/metro/1336459-lebih-4-000-jenazah-covid-19-dimakamkan-di-tpu-tegal-alur-57-perhari
https://www.viva.co.id/berita/nasional/1336449-vaksinasi-covid-19-mulai-januari-2021-jokowi-orang-pertama-divaksin
https://www.viva.co.id/berita/nasional/1336446-polisi-minta-pers-tak-cemaskan-maklumat-kapolri-soal-larangan-fpi
https://www.viva.co.id/berita/nasional/1336440-update-3-januari-2021-kasus-sembuh-covid-19-sudah-631-937
https://www.viva.co.id/berita/nasional/1336427-guru-besar-ui-minta-kemlu-berani-tegas-soal-temuan-drone-di-laut
https://www.viva.co.id/berita/nasional/1336428-jubir-vaksin-sinovac-sama-sekali-tak-mengandung-virus-hidup
https://www.viva.co.id/berita/bisnis/1336434-jaminan-hukum-yang-bakal-didapat-investor-dari-uu-cipta-kerja
https://www.viva.co.id/berita/nasional/1336419-heboh-gubernur-ntb-mendadak-jadi-penjual-gula-gending
https://www.viva.co.id/berita/nasional/1336431-anggota-dpr-fraksi-pan-ali-taher-parasong-meninggal-karena-covid-19
https://www.viva.co.id/berita/nasional/1336423-kemenkes-vaksinasi-covid-19-di-indonesia-butuh-waktu-15-bulan
https://www.viva.co.id/berita/nasional/1336422-foto-momen-pernikahan-din-syamsuddin-rashda-diana-di-ponpes-gontor
https://www.viva.co.id/berita/nasional/1336415-politikus-pd-sejak-melek-politik-baru-saya-dengar-maklumat-kapolri
https://www.viva.co.id/berita/metro/1336416-hari-ini-tempat-tidur-di-rsd-wisma-atlet-terisi-72-92-persen
https://www.viva.co.id/berita/nasional/1336397-rashda-diana-cucu-pendiri-ponpes-gontor-yang-dinikahi-din-syamsuddin
https://www.viva.co.id/berita/bisnis/1336395-materai-rp6-ribu-dan-rp3-ribu-masih-bisa-dipakai-ini-syaratnya
https://www.viva.co.id/berita/nasional/1336404-gubernur-dan-wagub-jabar-pakai-mobil-listrik-sebagai-kendaraan-dinas
https://www.viva.co.id/berita/nasional/1336401-awal-tahun-2021-gunung-sinabung-kembali-erupsi
https://www.viva.co.id/berita/nasional/1643647-eks-hakim-agung-ungkap-alasan-jessica-wongso-tetap-divonis-bersalah-walau-buktinya-diragukan
https://www.viva.co.id/trending/1643713-hotman-paris-bongkar-satu-satunya-cara-bebaskan-jessica-wongso-dari-kasus-sianida
https://www.viva.co.id/militer/militer-dunia/1643680-puluhan-tentara-tewas-kapal-selam-nuklir-china-hilang-di-laut-kuning
https://www.viva.co.id/bola/liga-indonesia/1643640-skuad-ganas-timnas-indonesia-di-kualifikasi-piala-dunia-9-orang-main-di-luar-negeri
https://www.viva.co.id/trending/1643749-tegas-ahli-forensik-bantah-wayan-mirna-meninggal-gegara-racun-sianida
https://www.100kpj.com/mobil/20563-harga-honda-hr-v-naik-makin-mahal-gimana-yaris-cross-xforce-dan-grand-vitara
https://www.sahijab.com/tips/8415-meningkatkan-kualitas-hidup-5-tips-untuk-menjadi-orang-yang-lebih-bersyukur
https://www.intipseleb.com/lokal/84624-dewi-gita-pernah-telponan-dengan-selingkuhan-armand-anaknya-bereaksi-tak-terduga
https://jagodangdut.intipseleb.com/artikel/38877-potret-cantik-bebizie-di-london-fashion-week-2023
